t-SNE-1,t-SNE-2,target
-5.7007594,-68.045105,0
47.73798,-2.4314895,0
19.201752,-80.40591,0
-12.037658,-7.6900773,0
5.50166,9.09262,0
12.662145,-2.8358443,0
-16.88056,7.0096717,0
13.3564625,-0.82042795,0
-28.18132,-75.91399,0
-37.435093,-19.052929,0
-72.30269,-11.18075,0
27.085726,-39.5634,0
69.46243,-24.387371,0
55.779022,-66.81834,0
-47.271324,-32.411766,0
35.99374,-24.561201,0
2.6828864,28.48018,0
15.287,-70.50122,0
-13.160411,-73.81223,0
20.079592,-26.578804,0
65.9715,-23.633772,0
42.059967,30.34018,0
68.302505,10.42397,0
50.02453,51.010952,0
-24.664274,17.287794,0
8.989449,-12.637444,0
-5.2713547,-67.40194,0
14.961591,-14.470467,0
-12.516987,14.861598,0
-39.772903,-48.243668,0
-1.1455694,-68.7219,0
39.53868,31.464392,0
-0.08686046,52.18933,0
63.871635,-24.321264,0
-22.439093,68.804665,0
-47.103786,-25.694454,0
36.706367,24.573814,0
21.298895,57.138023,0
44.449856,-19.957682,0
-39.55329,10.04733,0
-20.745146,77.12839,0
50.4155,-31.54948,0
-31.085936,39.669582,0
3.6804533,30.451344,0
-31.029202,37.058018,0
24.043999,5.053045,0
-37.40629,-79.74267,0
13.946792,36.618538,0
7.512676,-15.341918,0
-0.7415965,-76.823616,0
42.850418,48.426132,0
17.535322,80.624435,0
-58.593613,-26.833004,0
79.36694,12.973772,0
39.849834,-30.913647,0
-44.571358,-4.933389,0
76.12841,25.315441,0
-45.72611,62.761124,0
-40.661102,-3.814961,0
44.009956,-2.0476398,0
49.095745,27.971905,0
-4.1963034,-16.862995,0
51.318302,51.853237,0
40.341484,-60.577133,0
15.76899,-0.24466747,0
-44.29654,-36.351044,0
-25.017042,-16.393877,0
17.968039,52.162582,0
73.31705,7.1329937,0
-2.963887,29.045546,0
32.869328,-79.73413,0
-60.1686,27.54045,0
33.979134,-58.53985,0
54.335922,31.426485,0
5.402622,85.67987,0
25.740604,-24.057257,0
15.752741,-73.4355,0
-28.971596,2.9576328,0
-50.33526,-20.224176,0
35.660343,-21.429022,0
