t-SNE-1,t-SNE-2,target
73.06823,-2.8707657,0
-1.1417376,-33.061787,0
-5.6776395,-55.226242,0
66.53112,-29.256721,0
-47.827568,6.0521226,0
21.115826,-12.008829,0
4.733308,-69.10288,0
36.560123,22.37188,0
62.706722,-5.595349,0
-7.4620805,49.747803,0
-33.739456,-43.378735,0
-25.402662,71.27882,0
-44.524376,-22.067513,0
45.471127,27.966318,0
69.5662,1.4735094,0
-55.11147,-40.05396,0
-24.804356,68.56608,0
-64.18277,-38.281918,0
35.81886,23.49032,0
-5.105835,-74.91226,0
37.167442,14.725518,0
-7.456754,76.180725,0
29.806974,-14.371321,0
36.05243,23.876411,0
-31.670227,-38.86247,0
-52.466827,-27.116467,0
54.297714,-25.299612,0
34.879192,1.6616877,0
16.211544,60.185513,0
28.82721,-71.98047,0
-34.68188,-13.621822,0
20.956636,59.894665,0
-21.135006,69.43198,0
19.22305,53.386646,0
-44.875446,-29.499039,0
32.20813,-10.098148,0
-21.655903,-39.739464,0
48.159927,36.54277,0
-15.419184,-26.413698,0
-35.309555,21.36921,0
29.371305,-59.676487,0
25.575224,-34.528263,0
37.442074,22.561916,0
-10.377532,-42.68412,0
50.185997,20.817375,0
6.325825,-91.564896,0
3.4999187,4.2897134,0
-71.48878,-23.143534,0
-35.661125,21.060492,0
14.588257,55.51011,0
4.4429164,-30.81136,0
8.173954,28.210552,0
-40.961456,-11.008951,0
59.009293,54.641403,0
-54.287918,-41.564476,0
-12.013065,-52.9942,0
-14.885454,-36.959686,0
29.386839,-36.526176,0
13.151349,23.500904,0
4.6425705,-40.725044,0
-55.172863,-9.97023,0
21.986721,-22.643951,0
59.49832,46.11909,0
34.89574,51.86851,0
0.55588704,-20.599234,0
20.12352,-23.182083,0
63.018265,-10.868396,0
-47.991383,28.018202,0
-67.90342,2.6763704,0
-13.290946,-50.375164,0
42.946243,-74.97176,0
17.382208,38.10774,0
-61.3356,10.123194,0
51.39677,-11.835899,0
53.7797,-18.90967,0
-9.453739,72.54439,0
-72.59332,0.43174946,0
59.568314,46.11832,0
37.22475,-10.788453,0
-4.9133625,83.31909,0
-30.054335,26.74833,0
-9.284352,72.878975,0
34.46399,2.9845529,0
45.64577,14.15513,0
-45.931934,-27.979061,0
20.483774,48.13559,0
65.66691,23.27521,0
72.187416,-8.35479,0
25.783567,6.5464463,0
-27.987091,-22.58543,0
72.77361,-7.8597403,0
-49.101955,-14.858563,0
-36.074463,-16.097416,0
7.1337314,-35.24732,0
31.65155,-4.0959697,0
71.96136,-9.522258,0
